run_id,rotor_id,fault_time,fault_severity
182,1,227313279,0.6664615764873798
182,2,226409641,0.6045568251306325
182,3,226135599,0.2459817753121673
183,0,255909239,0.5652679797012103
183,1,254413339,0.3448131710190465
183,2,254519689,0.3849051596804396
183,3,252098015,0.7168475520582889
184,0,280805736,0.6807945622463105
184,1,282765635,0.4777375729075712
184,2,283728880,0.26957214450691847
184,3,284327107,0.6485607538858453
185,0,317211190,0.5927929804809869
185,1,315128660,0.3485306997241847
185,2,319127946,0.24581656446750477
185,3,317405157,0.4859459657698527
186,0,345551225,0.3750952300624375
186,1,348213263,0.4743608372752556
186,2,347981137,0.26434327318913087
186,3,343579522,0.3397044321604338
187,0,376110575,0.30702743686835576
187,1,374599205,0.5152528292861811
187,2,373927628,0.3066733970445982
187,3,371962729,0.23394917466489384
188,0,400476949,0.29789456788527835
188,1,402548276,0.4135989520028368
188,2,403641706,0.2822974456776727
188,3,402173908,0.36116263508259805
189,0,432183375,0.5965065419274698
189,1,432809581,0.7565288744127865
189,2,431246815,0.40779421088691326
189,3,429891586,0.32900616048734743
190,0,470265309,0.3241435294213268
190,1,464895732,0.4391327775393509
190,2,464430234,0.5411283054759959
190,3,467896362,0.37031045466749823
191,0,494136634,0.43059250599835674
191,1,496100020,0.3268677820947266
191,2,498050130,0.226389990388839
191,3,497442476,0.42541138082471064
192,0,522980546,0.5318294489172406
192,1,522780229,0.3560724758809854
192,2,524886813,0.48930567271852315
192,3,523269582,0.38136940410944997
193,0,551617427,0.31305802059701976
193,1,551480969,0.2748383358268953
193,2,552382268,0.7133213297050023
193,3,550945642,0.23323494736022846
194,0,1071902091,0.4941692353595184
194,1,1074713153,0.35906757019487123
194,2,1071774688,0.340064405138095
194,3,1071525905,0.2494373330153891
195,0,1106135998,0.31176409840561603
195,1,1101716105,0.27640984759644094
195,2,1100780919,0.299685325013094
195,3,1105058258,0.4933712704697936
196,0,1131283431,0.24785321771547938
196,1,1129429922,0.3169201392558216
196,2,1131316138,0.5134350289059487
196,3,1129922005,0.5393476744446654
197,0,1161411904,0.5006042973179696
197,1,1162861985,0.3737075947915973
197,2,1161176870,0.2578325944956058
197,3,1160781053,0.3639476406152615
198,0,1186165350,0.4654907840819926
198,1,1189300527,0.48486334941830195
198,2,1187974744,0.27650755094734364
198,3,1188561671,0.3559987914408927
